TRUCK_ID,HOUR,AVERAGE REVENUE PER HOUR,DATE
2,17,1635.777466,12/8/2022
2,18,2079.599365,12/8/2022
2,19,2259.310303,12/8/2022
2,20,2134.264893,12/8/2022
2,21,1894.993652,12/8/2022
2,22,332.9728394,12/8/2022
2,23,110.5538635,12/8/2022
13,8,941.7883301,12/8/2022
13,9,1522.976685,12/8/2022
13,10,922.8916016,12/8/2022
13,11,1037.069702,12/8/2022
13,12,1563.280151,12/8/2022
13,13,1156.928955,12/8/2022
13,14,363.0407715,12/8/2022
13,15,388.7037964,12/8/2022
13,16,627.2401733,12/8/2022
13,17,1418.489868,12/8/2022
13,18,1734.82373,12/8/2022
13,19,1926.338257,12/8/2022
13,20,1763.413086,12/8/2022
13,21,1609.232178,12/8/2022
13,22,318.7316895,12/8/2022
13,23,59.26021957,12/8/2022
17,8,4230.593262,12/8/2022
17,9,6707.297363,12/8/2022
17,10,4008.917725,12/8/2022
17,11,4539.042969,12/8/2022
17,12,6814.306641,12/8/2022
17,13,5131.913086,12/8/2022
17,14,1712.646606,12/8/2022
17,15,2056.729492,12/8/2022
17,16,2991.809082,12/8/2022
17,17,6005.002441,12/8/2022
17,18,7641.351563,12/8/2022
17,19,8213.990234,12/8/2022
17,20,8150.332031,12/8/2022
17,21,6755.509766,12/8/2022
17,22,1339.988037,12/8/2022
17,23,637.5064697,12/8/2022
21,8,1465.416382,12/8/2022
21,9,2507.383789,12/8/2022
21,10,1401.272339,12/8/2022
21,11,1636.129395,12/8/2022
21,12,2459.688232,12/8/2022
21,13,1811.59021,12/8/2022
21,14,608.196106,12/8/2022
21,15,629.7977295,12/8/2022
21,16,1013.079224,12/8/2022
21,17,2135.225586,12/8/2022
21,18,2874.041504,12/8/2022
21,19,3165.899658,12/8/2022
21,20,2994.03418,12/8/2022
21,21,2443.624512,12/8/2022
21,22,335.6316528,12/8/2022
21,23,173.4424896,12/8/2022
28,8,2814.625732,12/8/2022
28,9,4579.543457,12/8/2022
28,10,2564.34668,12/8/2022
28,11,2986.99585,12/8/2022
28,12,4692.349609,12/8/2022
28,13,3394.735107,12/8/2022
28,14,1148.929077,12/8/2022
28,15,1327.255005,12/8/2022
28,16,2079.07959,12/8/2022
28,17,4120.28125,12/8/2022
28,18,5352.260742,12/8/2022
28,19,5839.40332,12/8/2022
28,20,5732.237793,12/8/2022
28,21,4786.283691,12/8/2022
28,22,816.5354614,12/8/2022
28,23,471.5627136,12/8/2022
34,8,3011.389404,12/8/2022
34,9,4831.336426,12/8/2022
34,10,2836.337891,12/8/2022
34,11,3208.935791,12/8/2022
34,12,4908.712402,12/8/2022
34,13,3700.589355,12/8/2022
34,14,1351.376587,12/8/2022
34,15,1408.599609,12/8/2022
34,16,2127.507324,12/8/2022
34,17,4287.316406,12/8/2022
34,18,5541.101074,12/8/2022
34,19,6165.62793,12/8/2022
34,20,5799.14502,12/8/2022
34,21,4845.778809,12/8/2022
34,22,837.7053833,12/8/2022
34,23,484.5808716,12/8/2022
43,8,5518.751465,12/8/2022
43,9,8466.515625,12/8/2022
43,10,5059.529785,12/8/2022
43,11,5706.751465,12/8/2022
43,12,8740.077148,12/8/2022
43,13,6607.641602,12/8/2022
43,14,2389.061768,12/8/2022
43,15,2515.476318,12/8/2022
43,16,3769.741699,12/8/2022
43,17,7598.522461,12/8/2022
43,18,9073.645508,12/8/2022
43,19,10043.62012,12/8/2022
43,20,9648.226563,12/8/2022
43,21,8062.686035,12/8/2022
43,22,1532.309692,12/8/2022
43,23,1017.478455,12/8/2022
46,8,3243.937744,12/8/2022
46,9,5422.296875,12/8/2022
46,10,3239.012451,12/8/2022
46,11,3443.659424,12/8/2022
46,12,5166.753906,12/8/2022
46,13,4418.855469,12/8/2022
46,14,1651.897705,12/8/2022
46,15,1683.732422,12/8/2022
46,16,2199.466064,12/8/2022
46,17,4401.936035,12/8/2022
46,18,5795.630859,12/8/2022
46,19,6376.550293,12/8/2022
46,20,6072.1875,12/8/2022
46,21,5830.124512,12/8/2022
46,22,1080.69043,12/8/2022
46,23,562.8589478,12/8/2022
47,8,7181.523926,12/8/2022
47,9,10683.86133,12/8/2022
47,10,6971.501465,12/8/2022
47,11,7777.209473,12/8/2022
47,12,10695.19629,12/8/2022
47,13,8636.30957,12/8/2022
47,14,3228.763672,12/8/2022
47,15,3165.057861,12/8/2022
47,16,4921.470703,12/8/2022
47,17,9916.306641,12/8/2022
47,18,11361.14258,12/8/2022
47,19,11497.55566,12/8/2022
47,20,11195.43652,12/8/2022
47,21,9754.470703,12/8/2022
47,22,2397.794434,12/8/2022
47,23,1621.128784,12/8/2022
1,8,920.9514771,13/8/2022
1,9,1446.796387,13/8/2022
1,10,838.5603027,13/8/2022
1,11,945.7176514,13/8/2022
1,12,1426.909302,13/8/2022
1,13,1074.14502,13/8/2022
1,14,423.6336365,13/8/2022
1,15,320.658844,13/8/2022
1,16,487.2861938,13/8/2022
1,17,1099.37854,13/8/2022
1,18,1363.739868,13/8/2022
1,19,1615.7229,13/8/2022
1,20,1441.793701,13/8/2022
1,21,1288.661377,13/8/2022
1,22,240.9745483,13/8/2022
1,23,-149.5917511,13/8/2022
2,8,1334.919312,13/8/2022
2,9,2004.509033,13/8/2022
2,10,1227.563721,13/8/2022
2,11,1376.781982,13/8/2022
2,12,2065.584717,13/8/2022
2,13,1529.687866,13/8/2022
2,14,547.93927,13/8/2022
2,15,558.4067383,13/8/2022
2,16,863.6889038,13/8/2022
2,17,1698.923096,13/8/2022
2,18,2127.904541,13/8/2022
2,19,2311.756836,13/8/2022
2,20,2195.984863,13/8/2022
2,21,1930.577637,13/8/2022
2,22,323.1271057,13/8/2022
2,23,130.1569061,13/8/2022
13,8,980.7105713,13/8/2022
13,9,1565.320435,13/8/2022
13,10,915.1235962,13/8/2022
13,11,1031.362671,13/8/2022
13,12,1569.515137,13/8/2022
13,13,1175.118042,13/8/2022
13,14,400.0053406,13/8/2022
13,15,434.4070435,13/8/2022
13,16,669.8704834,13/8/2022
13,17,1432.787598,13/8/2022
13,18,1735.158691,13/8/2022
13,19,1944.202026,13/8/2022
13,20,1781.793945,13/8/2022
13,21,1609.016113,13/8/2022
13,22,289.4956055,13/8/2022
13,23,51.76514435,13/8/2022
17,8,4242.341797,13/8/2022
17,9,6587.223633,13/8/2022
17,10,3807.164551,13/8/2022
17,11,4399.88916,13/8/2022
17,12,7044.579102,13/8/2022
17,13,5234.218262,13/8/2022
17,14,1994.61438,13/8/2022
17,15,2047.56311,13/8/2022
17,16,3138.4104,13/8/2022
17,17,6104.487793,13/8/2022
17,18,7915.35791,13/8/2022
17,19,8699.512695,13/8/2022
17,20,8228.866211,13/8/2022
17,21,6811.105469,13/8/2022
17,22,1267.362183,13/8/2022
17,23,623.2612915,13/8/2022
21,8,1451.163696,13/8/2022
21,9,2453.740723,13/8/2022
21,10,1337.143311,13/8/2022
21,11,1632.288574,13/8/2022
21,12,2532.982422,13/8/2022
21,13,1879.693115,13/8/2022
21,14,620.4138184,13/8/2022
21,15,621.3601074,13/8/2022
21,16,1089.732178,13/8/2022
21,17,2315.865967,13/8/2022
21,18,2909.411377,13/8/2022
21,19,3156.786377,13/8/2022
21,20,3028.373047,13/8/2022
21,21,2478.853516,13/8/2022
21,22,335.5715942,13/8/2022
21,23,159.5559082,13/8/2022
28,8,2974.998779,13/8/2022
28,9,4494.728516,13/8/2022
28,10,2473.004395,13/8/2022
28,11,2986.274414,13/8/2022
28,12,4760.091309,13/8/2022
28,13,3331.364502,13/8/2022
28,14,1199.931763,13/8/2022
28,15,1310.521606,13/8/2022
28,16,2066.719482,13/8/2022
28,17,4228.529785,13/8/2022
28,18,5566.808105,13/8/2022
28,19,6063.608398,13/8/2022
28,20,5769.106445,13/8/2022
28,21,4821.268555,13/8/2022
28,22,790.2521973,13/8/2022
28,23,455.2137451,13/8/2022
34,8,3063.373291,13/8/2022
34,9,5257.358887,13/8/2022
34,10,2995.413086,13/8/2022
34,11,3459.626221,13/8/2022
34,12,5434.060547,13/8/2022
34,13,4062.858154,13/8/2022
34,14,1411.38147,13/8/2022
34,15,1448.849243,13/8/2022
34,16,2177.904541,13/8/2022
34,17,4379.474609,13/8/2022
34,18,5666.377441,13/8/2022
34,19,6255.104492,13/8/2022
34,20,5886.94873,13/8/2022
34,21,5174.474609,13/8/2022
34,22,788.4398804,13/8/2022
34,23,482.9634705,13/8/2022
43,8,5596.183594,13/8/2022
43,9,8516.839844,13/8/2022
43,10,5007.365723,13/8/2022
43,11,5515.272949,13/8/2022
43,12,8773.879883,13/8/2022
43,13,6518.862793,13/8/2022
43,14,2324.354004,13/8/2022
43,15,2538.911621,13/8/2022
43,16,3940.733154,13/8/2022
43,17,8088.516113,13/8/2022
43,18,9731.220703,13/8/2022
43,19,10222.40918,13/8/2022
43,20,9856.05957,13/8/2022
43,21,8490.527344,13/8/2022
43,22,1560.405396,13/8/2022
43,23,1032.671875,13/8/2022
46,8,3671.090332,13/8/2022
46,9,5135.117188,13/8/2022
46,10,3352.370605,13/8/2022
46,11,3853.19458,13/8/2022
46,12,5972.051758,13/8/2022
46,13,4479.61377,13/8/2022
46,14,1726.12146,13/8/2022
46,15,1715.262329,13/8/2022
46,16,2485.578369,13/8/2022
46,17,4372.280273,13/8/2022
46,18,6766.950684,13/8/2022
46,19,7425.355469,13/8/2022
46,20,5973.424316,13/8/2022
46,21,5849.63916,13/8/2022
46,22,1031.482056,13/8/2022
46,23,563.9186401,13/8/2022
47,8,7796.078125,13/8/2022
47,9,11056.87695,13/8/2022
47,10,7230.926758,13/8/2022
47,11,7828.416992,13/8/2022
47,12,9801.099609,13/8/2022
47,13,8566.673828,13/8/2022
47,14,3342.903076,13/8/2022
47,15,3578.174805,13/8/2022
47,16,5746.821289,13/8/2022
47,17,10588.7832,13/8/2022
47,18,11871.25,13/8/2022
47,19,12324.02832,13/8/2022
47,20,11903.94434,13/8/2022
47,21,10631.79883,13/8/2022
47,22,2397.374512,13/8/2022
47,23,1688.985596,13/8/2022
1,8,923.0029907,14/8/2022
1,9,1429.859375,14/8/2022
1,10,832.7495117,14/8/2022
1,11,938.7718506,14/8/2022
1,12,1427.981079,14/8/2022
1,13,1075.780396,14/8/2022
1,14,421.1515198,14/8/2022
1,15,287.3563232,14/8/2022
1,16,456.976593,14/8/2022
1,17,1038.111572,14/8/2022
1,18,1309.023315,14/8/2022
1,19,1527.338013,14/8/2022
1,20,1311.910889,14/8/2022
1,21,1125.085815,14/8/2022
1,22,246.5272064,14/8/2022
1,23,-154.7400208,14/8/2022
2,8,1339.904419,14/8/2022
2,9,1994.463501,14/8/2022
2,10,1222.120972,14/8/2022
2,11,1392.833008,14/8/2022
2,12,2107.695068,14/8/2022
2,13,1571.870239,14/8/2022
2,14,586.159668,14/8/2022
2,15,499.6059265,14/8/2022
2,16,752.2129517,14/8/2022
2,17,1591.093018,14/8/2022
2,18,2095.690918,14/8/2022
2,19,2329.131104,14/8/2022
2,20,2263.165283,14/8/2022
2,21,1926.045532,14/8/2022
2,22,332.7633972,14/8/2022
2,23,117.4444733,14/8/2022
13,8,982.6931152,14/8/2022
13,9,1544.261475,14/8/2022
13,10,911.5986328,14/8/2022
13,11,1022.754883,14/8/2022
13,12,1572.100464,14/8/2022
13,13,1175.236938,14/8/2022
13,14,399.0016785,14/8/2022
13,15,391.0152283,14/8/2022
13,16,617.4953003,14/8/2022
13,17,1320.595459,14/8/2022
13,18,1638.83252,14/8/2022
13,19,1884.206421,14/8/2022
13,20,1732.545776,14/8/2022
13,21,1544.401489,14/8/2022
13,22,292.567749,14/8/2022
13,23,45.01495361,14/8/2022
17,8,4366.96582,14/8/2022
17,9,6895.506348,14/8/2022
17,10,4008.937744,14/8/2022
17,11,4817.121094,14/8/2022
17,12,7548.350586,14/8/2022
17,13,5649.467285,14/8/2022
17,14,2083.381836,14/8/2022
17,15,2065.365723,14/8/2022
17,16,3142.991211,14/8/2022
17,17,5759.78125,14/8/2022
17,18,7475.813965,14/8/2022
17,19,8536.367188,14/8/2022
17,20,8519.907227,14/8/2022
17,21,6304.568359,14/8/2022
17,22,1265.860474,14/8/2022
17,23,638.3827515,14/8/2022
21,8,1443.448975,14/8/2022
21,9,2501.310547,14/8/2022
21,10,1377.602051,14/8/2022
21,11,1713.327515,14/8/2022
21,12,2763.442871,14/8/2022
21,13,1895.290283,14/8/2022
21,14,616.0106812,14/8/2022
21,15,643.2809448,14/8/2022
21,16,1004.235413,14/8/2022
21,17,2205.329834,14/8/2022
21,18,2796.22876,14/8/2022
21,19,3106.257568,14/8/2022
21,20,3005.229736,14/8/2022
21,21,2435.878174,14/8/2022
21,22,338.4403381,14/8/2022
21,23,144.5726776,14/8/2022
28,8,3120.761719,14/8/2022
28,9,5131.775391,14/8/2022
28,10,2592.788818,14/8/2022
28,11,2953.554199,14/8/2022
28,12,4755.512207,14/8/2022
28,13,3461.017578,14/8/2022
28,14,1187.856079,14/8/2022
28,15,1303.321289,14/8/2022
28,16,2020.606689,14/8/2022
28,17,4088.428955,14/8/2022
28,18,5408.220215,14/8/2022
28,19,6729.556152,14/8/2022
28,20,6449.686035,14/8/2022
28,21,5264.825195,14/8/2022
28,22,933.6832886,14/8/2022
28,23,422.2633667,14/8/2022
34,8,3058.553223,14/8/2022
34,9,4875.144531,14/8/2022
34,10,2851.951172,14/8/2022
34,11,3222.818115,14/8/2022
34,12,4990.134766,14/8/2022
34,13,3778.865479,14/8/2022
34,14,1477.650024,14/8/2022
34,15,1470.322998,14/8/2022
34,16,2110.926514,14/8/2022
34,17,4684.142578,14/8/2022
34,18,5436.896973,14/8/2022
34,19,6704.364258,14/8/2022
34,20,6521.03125,14/8/2022
34,21,5345.362793,14/8/2022
34,22,835.3894653,14/8/2022
34,23,481.1934814,14/8/2022
43,8,5622.880859,14/8/2022
43,9,9100.332031,14/8/2022
43,10,5796.298828,14/8/2022
43,11,5472.190918,14/8/2022
43,12,9094.691406,14/8/2022
43,13,6508.053711,14/8/2022
43,14,2341.641357,14/8/2022
43,15,2714.723145,14/8/2022
43,16,4792.796387,14/8/2022
43,17,8837.344727,14/8/2022
43,18,10205.75195,14/8/2022
43,19,10493.97461,14/8/2022
43,20,10462.8623,14/8/2022
43,21,8150.504883,14/8/2022
43,22,2022.837036,14/8/2022
43,23,996.2146606,14/8/2022
46,8,3648.238525,14/8/2022
46,9,5688.951172,14/8/2022
46,10,3083.817383,14/8/2022
46,11,3804.814697,14/8/2022
46,12,5282.314453,14/8/2022
46,13,4086.761963,14/8/2022
46,14,1709.395386,14/8/2022
46,15,1746.407715,14/8/2022
46,16,2465.00708,14/8/2022
46,17,5908.825195,14/8/2022
46,18,5761.402832,14/8/2022
46,19,7179.634277,14/8/2022
46,20,6950.554199,14/8/2022
46,21,5823.895508,14/8/2022
46,22,1072.948242,14/8/2022
46,23,519.0151978,14/8/2022
47,8,7516.410645,14/8/2022
47,9,10485.93457,14/8/2022
47,10,7506.178711,14/8/2022
47,11,8185.426758,14/8/2022
47,12,10889.01465,14/8/2022
47,13,9194.017578,14/8/2022
47,14,3324.133057,14/8/2022
47,15,3878.519287,14/8/2022
47,16,5630.20459,14/8/2022
47,17,9664.479492,14/8/2022
47,18,11755.03613,14/8/2022
47,19,12279.42285,14/8/2022
47,20,11765.84277,14/8/2022
47,21,10553.20313,14/8/2022
47,22,2382.423828,14/8/2022
47,23,1623.128662,14/8/2022
1,8,846.3644409,15/8/2022
1,9,1377.395508,15/8/2022
1,10,790.371582,15/8/2022
1,11,883.4431152,15/8/2022
1,12,1367.78772,15/8/2022
1,13,1035.648315,15/8/2022
1,14,361.198822,15/8/2022
1,15,297.7872009,15/8/2022
1,16,482.5955505,15/8/2022
1,17,1117.203003,15/8/2022
1,18,1229.895752,15/8/2022
1,19,1438.447388,15/8/2022
1,20,1353.095703,15/8/2022
1,21,1153.400513,15/8/2022
1,22,262.264679,15/8/2022
1,23,-122.5513306,15/8/2022
2,8,1338.155029,15/8/2022
2,9,2064.658203,15/8/2022
2,10,1241.750977,15/8/2022
2,11,1404.501221,15/8/2022
2,12,2112.626709,15/8/2022
2,13,1592.262329,15/8/2022
2,14,608.480957,15/8/2022
2,15,506.4742432,15/8/2022
2,16,816.1262207,15/8/2022
2,17,1702.182861,15/8/2022
2,18,2174.526855,15/8/2022
2,19,2299.508789,15/8/2022
2,20,2234.63623,15/8/2022
2,21,1957.251221,15/8/2022
2,22,333.8670654,15/8/2022
2,23,149.0104675,15/8/2022
13,8,993.1378784,15/8/2022
13,9,1576.465088,15/8/2022
13,10,937.180481,15/8/2022
13,11,1041.27002,15/8/2022
13,12,1579.87915,15/8/2022
13,13,1205.148804,15/8/2022
13,14,418.7124023,15/8/2022
13,15,453.0635376,15/8/2022
13,16,687.7253418,15/8/2022
13,17,1442.570435,15/8/2022
13,18,1690.220459,15/8/2022
13,19,1901.408691,15/8/2022
13,20,1796.436523,15/8/2022
13,21,1597.674072,15/8/2022
13,22,285.1800232,15/8/2022
13,23,61.46217346,15/8/2022
17,8,4544.452637,15/8/2022
17,9,7090.719727,15/8/2022
17,10,4062.030273,15/8/2022
17,11,4847.880859,15/8/2022
17,12,7009.281738,15/8/2022
17,13,5672.878418,15/8/2022
17,14,2064.780762,15/8/2022
17,15,2313.217773,15/8/2022
17,16,3216.837158,15/8/2022
17,17,6154.054199,15/8/2022
17,18,8215.84668,15/8/2022
17,19,9238.441406,15/8/2022
17,20,8879.511719,15/8/2022
17,21,7456.27002,15/8/2022
17,22,1209.117188,15/8/2022
17,23,615.3908081,15/8/2022
21,8,1534.999634,15/8/2022
21,9,2589.807129,15/8/2022
21,10,1423.447266,15/8/2022
21,11,1665.688721,15/8/2022
21,12,2664.270264,15/8/2022
21,13,1907.63623,15/8/2022
21,14,622.6469727,15/8/2022
21,15,788.7026978,15/8/2022
21,16,1174.035767,15/8/2022
21,17,2278.422363,15/8/2022
21,18,2915.119385,15/8/2022
21,19,3189.418213,15/8/2022
21,20,3269.026855,15/8/2022
21,21,2566.224609,15/8/2022
21,22,341.2141724,15/8/2022
21,23,192.3236237,15/8/2022
28,8,2855.846436,15/8/2022
28,9,4656.132813,15/8/2022
28,10,2631.688232,15/8/2022
28,11,2979.331299,15/8/2022
28,12,4750.426758,15/8/2022
28,13,3487.166016,15/8/2022
28,14,1210.991577,15/8/2022
28,15,1339.023682,15/8/2022
28,16,2271.109863,15/8/2022
28,17,4564.496582,15/8/2022
28,18,5786.10791,15/8/2022
28,19,6504.151855,15/8/2022
28,20,6314.159668,15/8/2022
28,21,4787.802734,15/8/2022
28,22,836.93396,15/8/2022
28,23,448.2931824,15/8/2022
34,8,3101.525879,15/8/2022
34,9,4943.322754,15/8/2022
34,10,2906.359131,15/8/2022
34,11,3259.896973,15/8/2022
34,12,5017.44043,15/8/2022
34,13,3829.283447,15/8/2022
34,14,1469.197144,15/8/2022
34,15,1508.368164,15/8/2022
34,16,2242.878906,15/8/2022
34,17,4438.621094,15/8/2022
34,18,6095.522949,15/8/2022
34,19,6770.254883,15/8/2022
34,20,6645.763184,15/8/2022
34,21,5444.477539,15/8/2022
34,22,853.3583374,15/8/2022
34,23,529.8314209,15/8/2022
43,8,6246.556152,15/8/2022
43,9,9154.208984,15/8/2022
43,10,5699.591309,15/8/2022
43,11,5555.748535,15/8/2022
43,12,8782.532227,15/8/2022
43,13,7405.312988,15/8/2022
43,14,2396.881592,15/8/2022
43,15,3257.033447,15/8/2022
43,16,4765.232422,15/8/2022
43,17,8166.806641,15/8/2022
43,18,9440.425781,15/8/2022
43,19,10026.04688,15/8/2022
43,20,9831.334961,15/8/2022
43,21,9019.168945,15/8/2022
43,22,1941.788696,15/8/2022
43,23,1083.863647,15/8/2022
46,8,3849.668945,15/8/2022
46,9,5943.139648,15/8/2022
46,10,3281.440918,15/8/2022
46,11,3749.963379,15/8/2022
46,12,5852.767578,15/8/2022
46,13,4578.102051,15/8/2022
46,14,1803.226807,15/8/2022
46,15,1774.88501,15/8/2022
46,16,2652.893066,15/8/2022
46,17,5490.275879,15/8/2022
46,18,6505.645996,15/8/2022
46,19,7465.431152,15/8/2022
46,20,7222.339355,15/8/2022
46,21,5969.123047,15/8/2022
46,22,1082.007446,15/8/2022
46,23,636.9192505,15/8/2022
47,8,8147.008789,15/8/2022
47,9,11162.72559,15/8/2022
47,10,8101.997559,15/8/2022
47,11,8487.207031,15/8/2022
47,12,10923.52734,15/8/2022
47,13,9776.195313,15/8/2022
47,14,3631.909668,15/8/2022
47,15,4075.23877,15/8/2022
47,16,5986.406738,15/8/2022
47,17,10737.69922,15/8/2022
47,18,11893.80371,15/8/2022
47,19,12067.16504,15/8/2022
47,20,11995.02246,15/8/2022
47,21,11020.30371,15/8/2022
47,22,2419.685791,15/8/2022
47,23,1741.992432,15/8/2022
1,8,1018.572754,16/8/2022
1,9,1493.793091,16/8/2022
1,10,838.5519409,16/8/2022
1,11,1026.588379,16/8/2022
1,12,1473.473389,16/8/2022
1,13,1164.870605,16/8/2022
1,14,443.7301331,16/8/2022
1,15,297.5519714,16/8/2022
1,16,521.5230713,16/8/2022
1,17,1193.824585,16/8/2022
1,18,1405.003418,16/8/2022
1,19,1684.823853,16/8/2022
1,20,1557.743652,16/8/2022
1,21,1375.510986,16/8/2022
1,22,298.9429932,16/8/2022
1,23,-71.58573914,16/8/2022
2,8,1364.844604,16/8/2022
2,9,2084.784668,16/8/2022
2,10,1238.628296,16/8/2022
2,11,1462.265381,16/8/2022
2,12,2209.729736,16/8/2022
2,13,1635.884644,16/8/2022
2,14,576.8070068,16/8/2022
2,15,486.2254028,16/8/2022
2,16,834.1846313,16/8/2022
2,17,1731.714111,16/8/2022
2,18,2143.805664,16/8/2022
2,19,2374.445801,16/8/2022
2,20,2255.807617,16/8/2022
2,21,2004.296753,16/8/2022
2,22,392.287384,16/8/2022
2,23,152.5869293,16/8/2022
13,8,1124.644775,16/8/2022
13,9,1792.522583,16/8/2022
13,10,1057.038818,16/8/2022
13,11,1203.037598,16/8/2022
13,12,1792.382935,16/8/2022
13,13,1349.572632,16/8/2022
13,14,381.7993774,16/8/2022
13,15,431.1035461,16/8/2022
13,16,702.9423218,16/8/2022
13,17,1458.745605,16/8/2022
13,18,1730.990967,16/8/2022
13,19,1987.160767,16/8/2022
13,20,1824.079102,16/8/2022
13,21,1692.545288,16/8/2022
13,22,306.3036194,16/8/2022
13,23,85.62830353,16/8/2022
17,8,4124.171875,16/8/2022
17,9,6468.536621,16/8/2022
17,10,3633.408447,16/8/2022
17,11,4241.933594,16/8/2022
17,12,6497.201172,16/8/2022
17,13,5719.737305,16/8/2022
17,14,2201.185791,16/8/2022
17,15,2123.621094,16/8/2022
17,16,3318.369385,16/8/2022
17,17,6381.518066,16/8/2022
17,18,8346.469727,16/8/2022
17,19,9580.246094,16/8/2022
17,20,8507.014648,16/8/2022
17,21,7801.594238,16/8/2022
17,22,1352.554932,16/8/2022
17,23,869.8518066,16/8/2022
21,8,1736.010742,16/8/2022
21,9,2803.051025,16/8/2022
21,10,1545.583496,16/8/2022
21,11,1771.718506,16/8/2022
21,12,2740.101563,16/8/2022
21,13,2062.751709,16/8/2022
21,14,685.5501709,16/8/2022
21,15,652.362793,16/8/2022
21,16,1062.394043,16/8/2022
21,17,2355.588623,16/8/2022
21,18,2991.959229,16/8/2022
21,19,3319.307129,16/8/2022
21,20,3112.117432,16/8/2022
21,21,2732.119873,16/8/2022
21,22,357.6802979,16/8/2022
21,23,228.5649414,16/8/2022
28,8,2748.302246,16/8/2022
28,9,4370.216309,16/8/2022
28,10,2623.9021,16/8/2022
28,11,2790.159424,16/8/2022
28,12,4784.286621,16/8/2022
28,13,3512.145752,16/8/2022
28,14,1176.876953,16/8/2022
28,15,1316.571533,16/8/2022
28,16,2125.365479,16/8/2022
28,17,4181.433594,16/8/2022
28,18,5056.390137,16/8/2022
28,19,5648.890625,16/8/2022
28,20,5386.281738,16/8/2022
28,21,5037.896973,16/8/2022
28,22,824.4746094,16/8/2022
28,23,540.5964355,16/8/2022
34,8,3196.654053,16/8/2022
34,9,5078.568848,16/8/2022
34,10,2941.344727,16/8/2022
34,11,3000.608643,16/8/2022
34,12,5069.489746,16/8/2022
34,13,3507.085449,16/8/2022
34,14,1461.869141,16/8/2022
34,15,1475.359009,16/8/2022
34,16,2232.878662,16/8/2022
34,17,4502.407227,16/8/2022
34,18,5585.482422,16/8/2022
34,19,6368.183105,16/8/2022
34,20,5990.150391,16/8/2022
34,21,5033.882813,16/8/2022
34,22,1040.484619,16/8/2022
34,23,631.8615723,16/8/2022
43,8,6042.086914,16/8/2022
43,9,8220.387695,16/8/2022
43,10,4748.125488,16/8/2022
43,11,5349.441895,16/8/2022
43,12,8144.402344,16/8/2022
43,13,6633.620117,16/8/2022
43,14,2360.511719,16/8/2022
43,15,2535.043945,16/8/2022
43,16,4062.792236,16/8/2022
43,17,7613.834473,16/8/2022
43,18,8984.042969,16/8/2022
43,19,10329.49219,16/8/2022
43,20,9659.680664,16/8/2022
43,21,8407.436523,16/8/2022
43,22,1717.270996,16/8/2022
43,23,1235.753784,16/8/2022
46,8,3464.17334,16/8/2022
46,9,5252.25,16/8/2022
46,10,3569.381104,16/8/2022
46,11,4019.682861,16/8/2022
46,12,6131.456543,16/8/2022
46,13,4129.455078,16/8/2022
46,14,1813.978027,16/8/2022
46,15,1591.305664,16/8/2022
46,16,2590.541016,16/8/2022
46,17,5523.821289,16/8/2022
46,18,5908.658691,16/8/2022
46,19,7671.314453,16/8/2022
46,20,7202.554199,16/8/2022
46,21,6305.476563,16/8/2022
46,22,1250.893311,16/8/2022
46,23,795.6141968,16/8/2022
47,8,7468.193359,16/8/2022
47,9,11066.78711,16/8/2022
47,10,7513.395996,16/8/2022
47,11,8225.637695,16/8/2022
47,12,11124.26953,16/8/2022
47,13,9216.485352,16/8/2022
47,14,3389.337158,16/8/2022
47,15,3527.350342,16/8/2022
47,16,5304.90918,16/8/2022
47,17,10351.05469,16/8/2022
47,18,11599.32422,16/8/2022
47,19,12306.05078,16/8/2022
47,20,11902.05273,16/8/2022
47,21,10166.96777,16/8/2022
47,22,2353.328857,16/8/2022
47,23,1775.529175,16/8/2022
1,8,914.4790039,17/8/2022
1,9,1459.553833,17/8/2022
1,10,845.8024902,17/8/2022
1,11,1001.293518,17/8/2022
1,12,1453.175171,17/8/2022
1,13,1121.716431,17/8/2022
1,14,439.5214539,17/8/2022
1,15,282.8206482,17/8/2022
1,16,473.355835,17/8/2022
1,17,1032.88855,17/8/2022
1,18,1430.912964,17/8/2022
1,19,1584.484863,17/8/2022
1,20,1545.967163,17/8/2022
1,21,1297.293335,17/8/2022
1,22,304.4535217,17/8/2022
1,23,-97.3961792,17/8/2022
2,8,1360.038574,17/8/2022
2,9,1996.303101,17/8/2022
2,10,1259.890991,17/8/2022
2,11,1450.840576,17/8/2022
2,12,2125.753662,17/8/2022
2,13,1605.410034,17/8/2022
2,14,592.8619385,17/8/2022
2,15,559.4107666,17/8/2022
2,16,830.3314819,17/8/2022
2,17,1754.487671,17/8/2022
2,18,2231.586426,17/8/2022
2,19,2401.821045,17/8/2022
2,20,2292.773193,17/8/2022
2,21,1979.35144,17/8/2022
2,22,435.851532,17/8/2022
2,23,186.2328339,17/8/2022
13,8,980.4514771,17/8/2022
13,9,1509.916992,17/8/2022
13,10,902.0117798,17/8/2022
13,11,1075.173096,17/8/2022
13,12,1603.758423,17/8/2022
13,13,1234.741211,17/8/2022
13,14,459.2897339,17/8/2022
13,15,441.4198303,17/8/2022
13,16,683.8371582,17/8/2022
13,17,1424.850098,17/8/2022
13,18,1754.491577,17/8/2022
13,19,1961.293091,17/8/2022
13,20,1762.107788,17/8/2022
13,21,1544.207764,17/8/2022
13,22,313.0506897,17/8/2022
